Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_12_416.jpg;0;0;0;0;99.66999;85.58897;0.0002384447;46.24173;3.461564E-06
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_12_483.jpg;0;0;0;0;99.66999;85.58897;0.0002390199;46.24173;3.175003E-06
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_12_551.jpg;0;0;0;0;99.66999;85.58897;0.0002394959;46.24173;2.84865E-06
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_12_616.jpg;0;0.199914;0;0;99.6698;85.58876;359.9935;46.26063;1.354865E-08
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_12_683.jpg;0;0.3999329;0;0.01857816;99.67163;85.59067;0.05129739;46.30974;-6.255061E-05
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_12_750.jpg;0;0.6003989;0;0.03754872;99.67445;85.59361;0.1349491;46.31427;-5.633921E-05
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_12_817.jpg;0;0.80031;0;0.07860436;99.67931;85.59868;0.2735727;46.20325;0.0004835215
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_12_883.jpg;0;1;0;0.1192926;99.68977;85.60957;0.5443424;46.26307;-0.000301289
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_12_950.jpg;0;1;0;0.180214;99.70068;85.6209;0.7887153;46.15154;-0.000494355
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_018.jpg;0;1;0;0.2402039;99.71391;85.63466;1.051425;46.16634;-0.0005672146
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_083.jpg;0;1;0;0.2829159;99.73379;85.65523;1.329459;46.31181;-0.00267634
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_150.jpg;0;1;0;0.3203859;99.74796;85.66953;1.249621;46.35746;-0.00173496
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_216.jpg;0;1;0;0.4166367;99.76399;85.68601;1.130688;46.27028;0.0006230291
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_284.jpg;0;1;0;0.4805117;99.7901;85.71302;1.086042;46.16268;-1.22752E-06
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_350.jpg;0;1;0;0.5032095;99.81245;85.73619;1.108902;46.13707;0.000677623
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_416.jpg;0;1;0;0.5884607;99.83735;85.76196;1.176798;46.18946;-0.0008315375
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_484.jpg;0;1;0;0.6326778;99.87341;85.79939;1.242475;46.00647;0.0009865272
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_551.jpg;0;1;0;0.6658079;99.90199;85.82889;1.219461;45.91567;-0.001230513
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_616.jpg;0;1;0;0.7378894;99.93246;85.86021;1.185841;45.91273;-0.0001272128
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_684.jpg;0;1;0;0.7921687;99.97767;85.90631;1.207076;45.72126;-0.0007805488
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_750.jpg;0;1;0;0.8498849;100.0143;85.94366;1.228238;45.64408;-0.0005664756
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_817.jpg;0;1;0;0.9181023;100.053;85.98303;1.237609;45.64601;-0.001173786
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_883.jpg;0;1;0;0.9666959;100.1076;86.03845;1.223771;45.63581;-0.001073678
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_13_950.jpg;0;1;0;1.015086;100.1506;86.08208;1.204562;45.64053;-0.0001413041
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_017.jpg;0;1;0;1.070124;100.1959;86.12807;1.217682;45.63814;-0.0008895396
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_084.jpg;0;1;0;1.124183;100.2596;86.19263;1.229151;45.62253;-0.0007860795
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_150.jpg;0;1;0;1.16537;100.3095;86.24326;1.229213;45.61171;-0.0004989587
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_217.jpg;0;1;0;1.232454;100.3614;86.29595;1.232463;45.59919;-0.000864886
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_284.jpg;0;1;0;1.280732;100.4338;86.36928;1.233461;45.55989;-0.0007578731
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_350.jpg;0;1;0;1.326024;100.4905;86.42667;1.239522;45.53799;-0.0008558681
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_417.jpg;0;1;0;1.388419;100.5491;86.48599;1.241023;45.52167;-0.0008014011
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_483.jpg;0;1;0;1.437367;100.6305;86.56823;1.245803;45.50274;-0.0009577601
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_550.jpg;0;1;0;1.484446;100.694;86.63228;1.252438;45.48697;-0.0009280869
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_617.jpg;0;1;0;1.545736;100.7593;86.69823;1.255107;45.47624;-0.0009578437
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_684.jpg;0;1;0;1.593114;100.8495;86.78928;1.260194;45.4609;-0.0009803426
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_750.jpg;0;1;0;1.63859;100.9195;86.85982;1.263415;45.45096;-0.001024351
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_817.jpg;0;1;0;1.700084;100.9915;86.93234;1.268478;45.43877;-0.001019282
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_884.jpg;0;1;0;1.746753;101.0905;87.03204;1.274902;45.42508;-0.001061023
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_14_950.jpg;0;1;0;1.792418;101.167;87.10908;1.2799;45.41331;-0.001067857
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_016.jpg;0;1;0;1.853252;101.2454;87.18803;1.283196;45.40183;-0.001084778
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_083.jpg;0;1;0;1.898561;101.353;87.29626;1.287469;45.38838;-0.001122942
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_150.jpg;0;1;0;1.94373;101.436;87.37966;1.291822;45.3772;-0.001128175
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_217.jpg;0;0.799855;0;2.000724;101.5207;87.46479;1.292746;45.36589;-0.001132766
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_284.jpg;0;0.6004569;0;2.033129;101.6356;87.58028;1.288453;45.35389;-0.0005815135
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_350.jpg;0;0.401368;0;2.055907;101.7228;87.66779;1.277285;45.34135;-0.0005517282
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_417.jpg;0;0.2002659;0;2.071611;101.8101;87.75543;1.242511;45.3285;-0.000497707
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_484.jpg;0;0;0;2.072623;101.9259;87.87159;1.140181;45.3118;-0.0003781098
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_550.jpg;0;0;0;2.066927;102.0119;87.95787;1.020603;45.2998;-0.0002576137
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_616.jpg;1.477892;0;0;2.058414;102.0972;88.04367;0.8739668;45.31741;0.00336458
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_684.jpg;4.49424;0;0;2.051415;102.2078;88.15932;0.6419207;45.76886;0.06864698
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_750.jpg;7.49223;0;0;2.043538;102.2877;88.24756;0.4449991;46.47703;0.1781967
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_817.jpg;10.46318;0;0;2.031413;102.3644;88.33736;0.2316373;47.48465;0.3434215
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_884.jpg;10.50894;0;0;2.020302;102.4621;88.45961;359.9439;49.16676;0.6266708
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_15_951.jpg;7.524449;0;0;2.012797;102.5349;88.55225;359.7915;50.18959;0.7938862
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_017.jpg;4.52331;0;0;2.003318;102.6082;88.64535;359.7015;50.91877;0.890822
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_083.jpg;7.545601;0;0;1.994583;102.7057;88.772;359.7422;51.82617;0.9071941
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_150.jpg;7.505596;0;0;1.983329;102.7762;88.86954;359.844;52.70986;0.9123793
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_216.jpg;4.506527;0;0;1.973159;102.8455;88.96738;359.9415;53.44992;0.905314
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_283.jpg;4.544639;0;0;1.967244;102.9368;89.09705;0.02733954;54.10511;0.8727597
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_351.jpg;7.522918;0;0;1.960182;103.002;89.19493;0.04819692;54.84141;0.8832701
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_417.jpg;10.55093;0;0;1.949158;103.0638;89.29366;0.03390031;55.86886;0.9373367
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_484.jpg;7.557167;0;0;1.941675;103.1431;89.42566;359.9801;57.21957;1.012792
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_550.jpg;7.550821;0;0;1.935978;103.2014;89.52502;359.9509;58.05972;1.048075
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_617.jpg;10.55264;0;0;1.925036;103.2577;89.62569;359.9579;59.06495;1.074472
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_684.jpg;13.55324;0;0;1.913986;103.327;89.76239;0.009144796;60.86208;1.13087
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_751.jpg;10.55039;0;0;1.904256;103.3764;89.86459;-0.0009288524;62.18922;1.098642
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_817.jpg;10.52717;0;0;1.897194;103.4238;89.96739;359.9891;63.31228;1.029081
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_884.jpg;10.52483;0;0;1.88816;103.4813;90.10607;359.9698;65.00185;1.01867
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_16_950.jpg;7.535076;0;0;1.882385;103.5233;90.21017;359.9557;66.01407;0.9972349
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_017.jpg;4.5599;0;0;1.875074;103.565;90.31408;359.9395;66.73895;0.9518446
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_083.jpg;1.518125;0;0;1.869384;103.6213;90.45169;359.9025;67.21545;0.8451723
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_151.jpg;0;0;0;1.863127;103.6641;90.55405;359.8635;67.28296;0.7322599
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_217.jpg;0;0;0;1.854808;103.7067;90.65598;359.8193;67.29193;0.6128997
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_284.jpg;0;0;0;1.848581;103.7633;90.79131;359.7569;67.2937;0.4520123
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_351.jpg;0;0;0;1.842335;103.8055;90.89241;359.7097;67.29414;0.3332309
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_417.jpg;1.503542;0;0;1.833982;103.8474;90.99329;359.6638;67.32442;0.2237141
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_484.jpg;4.500857;0;0;1.827502;103.9002;91.12836;359.6053;67.77879;0.1538685
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_551.jpg;7.487191;0;0;1.820376;103.9371;91.23035;359.5731;68.46407;0.158768
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_617.jpg;10.49544;0;0.09975296;1.809029;103.9709;91.33291;359.5495;69.43307;0.2174143
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_683.jpg;7.491466;0;0.300018;1.770699;104.0124;91.4654;359.4454;70.67387;0.2954426
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_751.jpg;4.492665;0;0.499938;1.701064;104.0414;91.55727;359.2386;71.26728;0.3057293
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_817.jpg;1.48806;0;0.700245;1.5503;104.0683;91.63994;358.8954;71.6104;0.2433382
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_883.jpg;0;0;0.89721;1.431029;104.1022;91.73891;358.4689;71.84884;359.942
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_17_951.jpg;0;0;1;1.295284;104.1216;91.81087;358.4018;72.07973;359.9689
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_017.jpg;0;0;0;1.216374;104.1425;91.88512;358.6355;72.50357;0.01338305
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_083.jpg;0;0;0;1.176046;104.1731;91.98309;359.13;72.58589;359.9858
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_151.jpg;1.5444;0;0;1.171177;104.1954;92.05598;359.4765;72.65726;359.9873
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_217.jpg;4.545043;0;0;1.165556;104.2162;92.12846;359.7887;72.92568;0.01923897
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_283.jpg;7.540784;0;0;1.160615;104.2406;92.22434;0.1400081;73.65318;0.1162112
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_351.jpg;7.469099;0;0;1.155225;104.257;92.29544;0.351942;74.32806;0.2076115
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_416.jpg;4.497072;0;0;1.15137;104.2739;92.36511;0.5008264;74.82317;0.2548348
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_483.jpg;7.527507;0;0;1.148358;104.2944;92.45643;0.6042215;75.51988;0.3100459
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_551.jpg;10.5282;0;0;1.143581;104.3072;92.52398;0.6196263;76.2702;0.3742554
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_617.jpg;13.50261;0;0;1.1361;104.3177;92.59074;0.5877255;77.20542;0.4587765
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_684.jpg;15;0;0;1.128975;104.328;92.67853;0.4817801;78.69403;0.6018553
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_750.jpg;12.01758;0;0;1.124861;104.3351;92.74368;0.3763729;79.67177;0.6906279
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_817.jpg;12.02604;0;0;1.121354;104.3419;92.80844;0.2592544;80.50996;0.7633896
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_883.jpg;15;0;0;1.114757;104.3475;92.89405;0.08094786;81.87372;0.8927615
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_18_951.jpg;15;0;0;1.108227;104.3501;92.95795;359.9513;82.96142;0.984264
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_017.jpg;15;0;0;1.100821;104.3517;93.02225;359.8663;84.0368;1.043745
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_084.jpg;12.04827;0;0;1.09593;104.3539;93.10952;359.8739;85.28413;1.002685
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_150.jpg;8.99808;0;0;1.091749;104.3551;93.17537;359.9156;86.03629;0.9280433
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_217.jpg;11.99891;0;0;1.086768;104.3546;93.24072;359.9421;86.84203;0.8772001
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_284.jpg;14.9991;0;0;1.080824;104.3503;93.3269;359.9604;88.22137;0.8563994
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_350.jpg;15;0;0;1.075089;104.3454;93.39092;359.9658;89.32835;0.8522961
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_417.jpg;12.00476;0;0;1.069949;104.34;93.45462;359.9654;90.3223;0.8375707
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_483.jpg;8.999475;0;0;1.067524;104.3332;93.53928;359.9588;91.33411;0.7818006
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_551.jpg;6.033166;0;0;1.064874;104.3286;93.60257;359.9471;91.86102;0.7141079
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_616.jpg;3.031262;0;0;1.060877;104.3245;93.66566;359.9296;92.19714;0.625164
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_683.jpg;6.026329;0;0;1.057382;104.3181;93.74925;359.8992;92.69077;0.5227711
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_751.jpg;5.970797;0;0;1.053223;104.3121;93.81151;359.8723;93.16653;0.4657627
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_817.jpg;2.970781;0;0;1.048914;104.3067;93.87363;359.8446;93.49313;0.3927304
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_884.jpg;5.96742;0;0;1.045358;104.2985;93.95602;359.8069;93.97592;0.3160667
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_19_950.jpg;8.964509;0;0;1.041101;104.2905;94.01726;359.7767;94.55576;0.2987921
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_20_017.jpg;11.92781;0;0;1.034407;104.2809;94.07813;359.7546;95.3096;0.3048069
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_20_083.jpg;14.96724;0;0;1.028016;104.265;94.15826;359.7326;96.61697;0.3626488
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_20_151.jpg;15;0;0.200388;1.014489;104.2518;94.21627;359.6918;97.58838;0.4144111
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_20_216.jpg;15;0;0;0.9476552;104.239;94.26992;359.581;98.45255;0.4427559
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_20_284.jpg;0;0;0;0.936446;104.2279;94.34142;359.4395;98.59174;0.3199634
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_20_350.jpg;0;0;0;0.9328222;104.2197;94.39534;359.3637;98.5932;0.2220899
/Users/evanogletree/RoboND-Python-StarterKit/IMG/robocam_2017_08_17_18_20_20_417.jpg;1.553173;0;0;0.928209;104.2113;94.44942;359.3094;98.61642;0.1327114
